participant_id,video_file,gloss,asl_lex_code,class_idx,split
P51,4420474956057432-APPEAR.mp4,APPEAR,C_03_064,11,train
P51,6101808214199285-CHANNEL.mp4,CHANNEL,C_03_023,53,train
P51,7351415588891392-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P51,19270631075053757-BASKET 2.mp4,BASKET1,E_01_060,19,train
P51,04910004719132788-CHAIN.mp4,CHAIN,E_02_055,52,train
P51,3887167502661488-CHASE.mp4,CHASE,F_03_017,55,train
P51,6551646243705262-BOXING.mp4,BOXING,F_03_050,32,train
P51,48844476801374737-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P51,5273181545235401-ANYONE.mp4,ANYONE,H_01_059,10,train
P51,13449233117433335-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P51,23346683541380386-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P51,48007352992952-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P51,3034907075885813-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P51,9206605871417683-DARK.mp4,DARK1,J_03_094,60,train
P30,7179596799301591-BATH.mp4,BATH,B_01_019,21,train
P30,1490020062593329-ANGRY.mp4,ANGRY,B_01_070,9,train
P30,29359714367890133-BRIDGE.mp4,BRIDGE1,A_03_081,37,train
P30,1500996286242715-BUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P30,11537897761751492-BECAUSE.mp4,BECAUSE,B_01_049,22,train
P30,6179305716203018-BELT.mp4,BELT1,A_03_036,26,train
P30,874027486801694-CABINET.mp4,CABINET,B_03_030,40,train
P30,05185875875539492-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P30,010035178979511006-BROTHER.mp4,BROTHER,B_01_065,38,train
P30,37214725621113587-AFTER.mp4,AFTER,B_02_030,4,train
P30,6697251309217858-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P30,9362120268808787-MOVIE.mp4,MOVIE1,B_03_077,83,train
P30,33714275634717294-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P30,3732678629647439-AND.mp4,AND,B_03_072,8,train
P30,7478553454567485-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P30,20151489343935292-BORROW.mp4,BORROW,B_03_055,29,train
P27,9451130688097962-DECIDE.mp4,DECIDE1,B_02_074,62,train
P27,7119570924770873-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P27,3876948819633417-APPLE.mp4,APPLE,A_03_054,12,train
P27,30148795754394175-EAT.mp4,EAT1,B_02_002,69,train
P27,635034042192421-DOG.mp4,DOG1,A_01_056,66,train
P27,6300556831725792-BEE.mp4,BEE1,J_02_101,23,train
P27,27242133584482087-LOCK.mp4,LOCK1,H_02_017,79,train
P27,4694138010220219-LUNCH.mp4,LUNCH1,G_02_081,80,train
P27,7910272171422927-TYPE.mp4,TYPE1,F_03_059,98,train
P27,2892011341547349-ELEVATOR.mp4,ELEVATOR1,G_03_036,71,train
P27,8697147020597913-CALENDAR.mp4,CALENDAR1,A_03_001,41,train
P27,17852423092027392-MECHANIC.mp4,MECHANIC1,A_03_030,81,train
P27,9615504393064633-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P27,5031758450966877-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P27,19866027442823042-FINE.mp4,FINE1,C_01_043,72,train
P27,29704943869452016-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P27,2015416430284751-DEMAND.mp4,DEMAND1,D_03_080,63,train
P27,8446069591097811-NOON.mp4,NOON1,G_02_014,85,train
P27,33243997680017356-DEAF.mp4,DEAF1,F_03_038,61,train
P27,8135393498777186-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P27,7032362464915427-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P27,11071918787667867-PARTY.mp4,PARTY1,G_02_059,86,train
P27,707412418182485-BUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P27,05003958557953614-BECAUSE.mp4,BECAUSE,B_01_049,22,train
P27,4180449729122828-BELT.mp4,BELT1,A_03_036,26,train
P27,49535344884150745-CABINET.mp4,CABINET,B_03_030,40,train
P27,04571261864380327-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P27,22666524686508982-BROTHER.mp4,BROTHER,B_01_065,38,train
P27,9592668199669783-AFTER.mp4,AFTER,B_02_030,4,train
P27,8360431396055013-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P27,617623803436806-MOVIE.mp4,MOVIE1,B_03_077,83,train
P27,568818048922445-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P27,3217067801194846-AND.mp4,AND,B_03_072,8,train
P27,3385738933984237-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P27,1937330793823202-BORROW.mp4,BORROW,B_03_055,29,train
P27,9543121609158431-HOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P27,24961648235193645-BLOOD.mp4,BLOOD,C_01_087,28,train
P27,1338187909050612-BRAVE.mp4,BRAVE,B_03_050,35,train
P27,7765337046535339-ACTION.mp4,ACTION,C_01_026,2,train
P27,8014187995376758-FOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P27,31164551460592693-CANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P27,3344597950031951-ALARM.mp4,ALARM,C_01_085,5,train
P27,09898660662683256-BOWL.mp4,BOWL,C_03_049,31,train
P27,70471537182486-APPEAR.mp4,APPEAR,C_03_064,11,train
P27,7850787819970795-CHANNEL.mp4,CHANNEL,C_03_023,53,train
P27,6379790381305486-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P27,9626438253329148-BATH.mp4,BATH,B_01_019,21,train
P27,031021396234431675-ANGRY.mp4,ANGRY,B_01_070,9,train
P27,8727636270109069-BRIDGE.mp4,BRIDGE1,A_03_081,37,train
P27,4163876725261626-THEY.mp4,THEY1,F_02_103,95,train
P27,4325664123520947-EDIT.mp4,EDIT1,G_02_057,70,train
P27,3615067338259188-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P27,24341360880348817-DRAG.mp4,DRAG1,J_02_039,68,train
P30,33556542829595526-AUTISM.mp4,AUTISM1,F_03_011,13,train
P30,004809945592816334-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P30,638481381639977-CHEEK.mp4,CHEEK,G_03_052,56,train
P30,007927439827676519-BELIEVE.mp4,BELIEVE1,D_02_049,25,train
P30,48976810958831285-CLOUD.mp4,CLOUD1,D_01_092,58,train
P30,6812813050541653-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P30,6355598616436169-BASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P30,834811198203439-ABOUT.mp4,ABOUT1,B_02_072,1,train
P30,36127965984007426-NIGHT.mp4,NIGHT1,A_01_003,84,train
P30,7692060454305165-NOON.mp4,NOON1,G_02_014,85,train
P30,068296817498531-DEAF.mp4,DEAF1,F_03_038,61,train
P30,20348034438920393-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P30,2705349961309489-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P30,46752240035541837-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P30,4794513479367499-ANYONE.mp4,ANYONE,H_01_059,10,train
P30,9306453339430247-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P30,3255443246485876-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P14,5200060362971033-BOY.mp4,BOY,B_02_090,33,train
P14,6401719658024074-SPECIAL.mp4,SPECIAL1,J_02_020,93,train
P14,4573359272153992-SHAVE.mp4,SHAVE1,J_02_018,92,train
P14,8734557794690267-RESEARCH.mp4,RESEARCH1,B_03_084,89,train
P14,48126189121982743-RIVER.mp4,RIVER1,A_03_035,90,train
P14,9531165795952123-LETTUCE.mp4,LETTUCE1,A_01_083,78,train
P14,9189827276516496-CALENDAR.mp4,CALENDAR1,A_03_001,41,train
P14,7219831406702091-MECHANIC.mp4,MECHANIC1,A_03_030,81,train
P14,4047032407097193-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P14,37428384587690244-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P14,40577307540014407-EDIT.mp4,EDIT1,G_02_057,70,train
P52,9437623529149397-seedBELIEVE.mp4,BELIEVE1,D_02_049,25,train
P52,18222500105835726-seedCLOUD.mp4,CLOUD1,D_01_092,58,train
P52,06420577246436587-seedWHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P52,9432574110287932-seedBASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P52,48435119780326175-seedMICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P52,44951093832888867-seedABOUT.mp4,ABOUT1,B_02_072,1,train
P52,8792539783717879-seedBOY.mp4,BOY,B_02_090,33,train
P52,3350620048272488-seedGUESS.mp4,GUESS1,D_02_013,74,train
P52,36220708618174635-seedEAT.mp4,EAT1,B_02_002,69,train
P52,07147588203074418-seedDOG.mp4,DOG1,A_01_056,66,train
P52,8767360648272802-seedBEE.mp4,BEE1,J_02_101,23,train
P52,6322185610277167-seedLOCK.mp4,LOCK1,H_02_017,79,train
P52,7595927994144922-seedLUNCH.mp4,LUNCH1,G_02_081,80,train
P52,19794796641076684-seedTYPE.mp4,TYPE1,F_03_059,98,train
P52,8000368532402042-seedSPECIAL.mp4,SPECIAL1,J_02_020,93,train
P52,9828122606307435-seedELEVATOR.mp4,ELEVATOR1,G_03_036,71,train
P52,44078360721531107-seedSHAVE.mp4,SHAVE1,J_02_018,92,train
P52,7004436858422076-seedRESEARCH.mp4,RESEARCH1,B_03_084,89,train
P52,9866531023861207-seedNIGHT.mp4,NIGHT1,A_01_003,84,train
P52,8870332334691009-seedRIVER.mp4,RIVER1,A_03_035,90,train
P52,3736379390712734-seedLETTUCE.mp4,LETTUCE1,A_01_083,78,train
P52,1769185532663604-seedCALENDAR.mp4,CALENDAR1,A_03_001,41,train
P52,9585084843836347-seedMECHANIC.mp4,MECHANIC1,A_03_030,81,train
P52,8873456348180697-seedBATH.mp4,BATH,B_01_019,21,train
P52,10940148878980427-seedANGRY.mp4,ANGRY,B_01_070,9,train
P52,026709769266520356-seedBRIDGE.mp4,BRIDGE1,A_03_081,37,train
P52,2012491324570307-seedBUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P52,28721945718054753-seedBECAUSE.mp4,BECAUSE,B_01_049,22,train
P52,9695083719808497-seedBELT.mp4,BELT1,A_03_036,26,train
P52,28143661240852835-seedCABINET.mp4,CABINET,B_03_030,40,train
P52,2188166613728284-seedALPHABET.mp4,ALPHABET,B_02_024,7,train
P52,049689800905120096-seedBROTHER.mp4,BROTHER,B_01_065,38,train
P52,7335543234619748-seedAFTER.mp4,AFTER,B_02_030,4,train
P52,4864182740964922-seedBASEMENT.mp4,BASEMENT,C_01_034,18,train
P52,5657901452823273-seedMOVIE.mp4,MOVIE1,B_03_077,83,train
P52,5866440123594896-seedCALL TTY.mp4,CALLTTY,B_03_026,42,train
P52,42487226551335255-seedAND.mp4,AND,B_03_072,8,train
P52,167563899675101-seedCHARACTER.mp4,CHARACTER,B_02_088,54,train
P52,6409205355735699-seedBORROW.mp4,BORROW,B_03_055,29,train
P52,7176496996122961-seedDECIDE.mp4,DECIDE1,B_02_074,62,train
P52,6568074009036968-seedDOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P52,8239094276726386-seedAPPLE.mp4,APPLE,A_03_054,12,train
P52,14322213163115816-seedPATIENT 2.mp4,PATIENT2,B_01_085,87,train
P52,08423464985141993-seedCATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P52,4099076842496614-seedFINE.mp4,FINE1,C_01_043,72,train
P52,8646929964459329-seed5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P52,3047646844363199-seedHOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P52,6517800744244395-seedBLOOD.mp4,BLOOD,C_01_087,28,train
P52,5266053911220372-seedBRAVE.mp4,BRAVE,B_03_050,35,train
P52,9530640860155692-seedACTION.mp4,ACTION,C_01_026,2,train
P52,7421440804894195-seedFOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P52,6976882675523901-seedCANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P52,8104955711243103-seedALARM.mp4,ALARM,C_01_085,5,train
P52,5939232465763336-seedBOWL.mp4,BOWL,C_03_049,31,train
P52,36917287384803465-seedAPPEAR.mp4,APPEAR,C_03_064,11,train
P52,7439044379105206-seedCHANNEL.mp4,CHANNEL,C_03_023,53,train
P52,0339499353548296-seedDEMAND.mp4,DEMAND1,D_03_080,63,train
P52,9676069326476722-seedBACK OUT.mp4,BACKOUT,F_01_041,15,train
P52,4567377261226446-seedBASKET 2.mp4,BASKET1,E_01_060,19,train
P52,29073429806775564-seedCHAIN.mp4,CHAIN,E_02_055,52,train
P52,48190536850847776-seedCHASE.mp4,CHASE,F_03_017,55,train
P52,4150707024679834-seedBOXING.mp4,BOXING,F_03_050,32,train
P52,1933451848170482-seedNOON.mp4,NOON1,G_02_014,85,train
P52,14313239983235881-seedDEAF.mp4,DEAF1,F_03_038,61,train
P52,6870028922807807-seedROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P52,17320386407822008-seedHURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P52,11778385591447016-seedPARTY.mp4,PARTY1,G_02_059,86,train
P52,4736674511391048-seedBACKPACK.mp4,BACKPACK1,G_03_091,16,train
P52,9608443059891307-seedCAPTURE.mp4,CAPTURE,H_03_048,47,train
P52,4568642680977877-seedANYONE.mp4,ANYONE,H_01_059,10,train
P52,7509853932904427-seedCEMETERY.mp4,CEMETERY,H_01_037,51,train
P52,4209485805793354-seedALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P52,46759546883406-seedBREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P52,49160684422277745-seedADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P52,4883631321850692-seedDARK.mp4,DARK1,J_03_094,60,train
P52,043586308791437656-seedTHEY.mp4,THEY1,F_02_103,95,train
P52,05921507900994727-seedEDIT.mp4,EDIT1,G_02_057,70,train
P52,6622923856955398-seedCONFUSED.mp4,CONFUSED1,J_01_110,59,train
P52,27887720295348606-seedDRAG.mp4,DRAG1,J_02_039,68,train
P52,3463026460024343-seedDEVELOP.mp4,DEVELOP1,J_03_092,64,train
P52,7548921165525528-seedTAKE OFF.mp4,TAKEOFF1,F_01_020,94,train
P52,8236302936483832-seedTWINS.mp4,TWINS1,F_01_032,97,train
P52,6574463393169423-seedCANCER.mp4,CANCER1,F_01_047,45,train
P52,09209428894276295-seedCHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P52,540061600459214-seedCANCEL.mp4,CANCEL1,F_03_083,43,train
P52,101202170585315-seedHALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P52,9430861818262959-seedDINNER.mp4,DINNER1,G_03_044,65,train
P52,07157565148825373-seedAXE.mp4,AXE1,G_03_066,14,train
P52,11394574978746519-seedBITE.mp4,BITE1,K_02_045,27,train
P52,4959312296000782-seedRECENT.mp4,RECENT1,H_03_090,88,train
P52,3667594516763575-seedBOTTLE.mp4,BOTTLE,D_02_064,30,train
P52,44097036140432055-seedCANDY 2.mp4,CANDY2,D_02_079,46,train
P52,1325245495403331-seedCASTLE 4.mp4,CASTLE4,K_03_110,48,train
P52,4015695715433045-seedBRAIDS.mp4,BRAIDS,K_03_125,34,train
P52,24884684100898147-seedBEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P52,12437688741419994-seedCATEGORY.mp4,CATEGORY,E_01_034,49,train
P52,7732554823541706-seedAUTISM.mp4,AUTISM1,F_03_011,13,train
P52,7862678887753212-seedBASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P52,5755513312177611-seedCHEEK.mp4,CHEEK,G_03_052,56,train
P52,47159317110194854-seedTHIRD.mp4,THIRD1,F_02_088,96,train
